image_index,fname,true_label,success,n_evals,best_f,final_pred
4546,cifar10_4546,2,True,40400,-0.005701986141502857,0.0
9693,cifar10_9693,6,True,40400,-0.0004915011231787503,0.0
1593,cifar10_1593,3,True,40400,-0.005506961606442928,8.0
9262,cifar10_9262,0,True,40400,-0.007476970087736845,8.0
7699,cifar10_7699,9,True,40400,-0.00041863101068884134,0.0
176,cifar10_176,3,True,40400,-0.005336620844900608,8.0
9334,cifar10_9334,7,True,40400,-0.0002078575053019449,8.0
3696,cifar10_3696,4,True,40400,-0.002257993910461664,0.0
3140,cifar10_3140,8,True,40400,-0.010575561784207821,0.0
3079,cifar10_3079,8,True,40400,-0.010333574377000332,0.0
3981,cifar10_3981,5,True,40400,-0.0004941912484355271,0.0
8276,cifar10_8276,9,True,40400,-0.0004211201157886535,0.0
8845,cifar10_8845,2,True,40400,-0.005761238746345043,0.0
7602,cifar10_7602,2,True,40400,-0.005699987057596445,0.0
6968,cifar10_6968,8,True,40400,-0.010490212589502335,0.0
3118,cifar10_3118,6,True,40400,-0.0005012049805372953,0.0
2613,cifar10_2613,6,True,40400,-0.0004932978190481663,0.0
6825,cifar10_6825,3,True,40400,-0.005439326632767916,8.0
6748,cifar10_6748,0,True,40400,-0.007494966499507427,8.0
2434,cifar10_2434,0,True,40400,-0.007363166194409132,8.0
7450,cifar10_7450,1,True,40400,-0.00038856928586028516,0.0
1645,cifar10_1645,4,True,40400,-0.002242974704131484,0.0
189,cifar10_189,0,True,40400,-0.007375835906714201,8.0
4135,cifar10_4135,1,True,40400,-0.00035514149931259453,0.0
3510,cifar10_3510,4,True,40400,-0.002673303009942174,8.0
9054,cifar10_9054,8,True,40400,-0.00998102966696024,0.0
9983,cifar10_9983,0,True,40400,-0.007502000313252211,8.0
4214,cifar10_4214,7,True,40400,-0.00021042503067292273,8.0
8789,cifar10_8789,5,True,40400,-0.0004773251130245626,0.0
1644,cifar10_1644,2,True,40400,-0.005715564358979464,0.0
8034,cifar10_8034,9,True,40400,-0.0004148113075643778,0.0
5186,cifar10_5186,5,True,40400,-0.00047551767784170806,0.0
4001,cifar10_4001,2,True,40400,-0.005623719189316034,0.0
3100,cifar10_3100,0,True,40400,-0.007384122349321842,8.0
5686,cifar10_5686,6,True,40400,-0.0004975629271939397,0.0
8128,cifar10_8128,7,True,40400,-5.6262888392666355e-05,8.0
8259,cifar10_8259,8,True,40400,-0.01086798682808876,0.0
2411,cifar10_2411,0,True,40400,-0.007382961921393871,8.0
7062,cifar10_7062,4,True,40400,-0.0020725156646221876,0.0
7577,cifar10_7577,1,True,40400,-0.00035039064823649824,0.0
8662,cifar10_8662,3,True,40400,-0.005181870423257351,8.0
6554,cifar10_6554,5,True,40400,-0.0005001932731829584,0.0
3368,cifar10_3368,9,True,40400,-0.0004198274400550872,0.0
597,cifar10_597,3,True,40400,-0.005377618130296469,8.0
2476,cifar10_2476,8,True,400,-0.06404097378253937,
8204,cifar10_8204,3,True,40400,-0.005249088164418936,8.0
3790,cifar10_3790,4,True,40400,-0.0018914140528067946,0.0
5034,cifar10_5034,8,True,40400,-0.010356946848332882,0.0
4501,cifar10_4501,5,True,40400,-0.0004900594358332455,0.0
7986,cifar10_7986,1,True,40400,-0.00036166500649414957,0.0
6046,cifar10_6046,2,True,40400,-0.00567475613206625,0.0
5399,cifar10_5399,6,True,40400,-0.0004984579863958061,0.0
8734,cifar10_8734,2,True,40400,-0.005647964775562286,0.0
994,cifar10_994,6,True,40400,-0.0005189280491322279,0.0
5562,cifar10_5562,4,True,40400,-0.0019122277153655887,0.0
6376,cifar10_6376,8,True,400,-0.12834396958351135,
2784,cifar10_2784,1,True,40400,-0.00036813385668210685,0.0
1468,cifar10_1468,3,True,40400,-0.005525924265384674,8.0
5232,cifar10_5232,3,True,40400,-0.005306748673319817,8.0
3065,cifar10_3065,3,True,40400,-0.00531754782423377,8.0
4490,cifar10_4490,0,True,40400,-0.007356312125921249,8.0
2500,cifar10_2500,4,True,40400,-0.0026877864729613066,8.0
8938,cifar10_8938,1,True,40400,-0.0003725590941030532,0.0
9291,cifar10_9291,8,True,400,-0.08185728639364243,
491,cifar10_491,0,True,40400,-0.007445703260600567,8.0
2021,cifar10_2021,8,True,400,-0.06148384138941765,
4299,cifar10_4299,2,True,40400,-0.005681469105184078,0.0
